"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-04",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"93",",,7","58",",,7","58",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-05",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"95",",,7","58",",,7","62",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-06",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"101",",,7","62",",,7","65",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-07",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"100",",,7","61",",,7","62",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-08",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"89",",,7","61",",,7","61",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-09",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"92",",,7","61",",,7","63",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-10",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"98",",,7","60",",,7","60",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-11",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"94",",,7","60",",,7","68",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-12",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"97",",,7","68",",,7","69",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-13",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"79",",,7","57",",,7","59",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-14",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"89",",,7","58",",,7","60",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-15",,,,,"0.03",",,7,0600","0.0",",,7,","0.0",",,7,",,,"91",",,7","60",",,7","65",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-16",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"85",",,7","55",",,7","55",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-17",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"90",",,7","55",",,7","61",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-18",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"98",",,7","61",",,7","63",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-19",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"96",",,7","63",",,7","69",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-20",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"102",",,7","66",",,7","66",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-21",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"98",",,7","63",",,7","65",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-22",,,,,"0.08",",,7,0600","0.0",",,7,","0.0",",,7,",,,"96",",,7","62",",,7","62",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-23",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"91",",,7","62",",,7","63",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-24",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"94",",,7","63",",,7","72",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-25",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"101",",,7","67",",,7","68",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-26",,,,,"0.04",",,7,0600","0.0",",,7,","0.0",",,7,",,,"96",",,7","64",",,7","67",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-27",,,,,"0.06",",,7,0600","0.0",",,7,","0.0",",,7,",,,"83",",,7","61",",,7","63",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-28",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"90",",,7","62",",,7","66",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-29",,,,,"0.42",",,7,0600","0.0",",,7,","0.0",",,7,",,,"96",",,7","65",",,7","66",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-30",,,,,"0.02",",,7,0600","0.0",",,7,","0.0",",,7,",,,"77",",,7","62",",,7","64",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-07-31",,,,,"0.15",",,7,0600","0.0",",,7,","0.0",",,7,",,,"82",",,7","57",",,7","57",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-01",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"89",",,7","57",",,7","59",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-02",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"90",",,7","59",",,7","65",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-03",,,,,"0.11",",,7,0600","0.0",",,7,","0.0",",,7,",,,"91",",,7","56",",,7","57",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-04",,,,,"0.10",",,7,0600","0.0",",,7,","0.0",",,7,",,,"69",",,7","54",",,7","58",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-05",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"93",",,7","57",",,7","61",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-06",,,,,"0.01",",,7,0600","0.0",",,7,","0.0",",,7,",,,"88",",,7","56",",,7","57",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-07",,,,,"0.11",",,7,0600","0.0",",,7,","0.0",",,7,",,,"79",",,7","57",",,7","59",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-08",,,,,"0.80",",,7,0600","0.0",",,7,","0.0",",,7,",,,"66",",,7","56",",,7","57",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-09",,,,,"0.03",",,7,0600","0.0",",,7,","0.0",",,7,",,,"75",",,7","54",",,7","54",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-10",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"79",",,7","53",",,7","57",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-11",,,,,"0.02",",,7,0600","0.0",",,7,","0.0",",,7,",,,"79",",,7","53",",,7","53",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-12",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"83",",,7","53",",,7","56",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-13",,,,,"0.02",",,7,0600","0.0",",,7,","0.0",",,7,",,,"89",",,7","55",",,7","57",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-14",,,,,"0.19",",,7,0600","0.0",",,7,","0.0",",,7,",,,"90",",,7","57",",,7","60",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-15",,,,,"0.06",",,7,0600","0.0",",,7,","0.0",",,7,",,,"94",",,7","56",",,7","56",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-16",,,,,"0.03",",,7,0600","0.0",",,7,","0.0",",,7,",,,"84",",,7","56",",,7","58",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-17",,,,,"0.01",",,7,0600","0.0",",,7,","0.0",",,7,",,,"77",",,7","55",",,7","55",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-18",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"88",",,7","54",",,7","54",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-19",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"92",",,7","53",",,7","60",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-20",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"97",",,7","59",",,7","62",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-21",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"92",",,7","62",",,7","62",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-22",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"88",",,7","58",",,7","58",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-23",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"90",",,7","58",",,7","65",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-24",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"92",",,7","57",",,7","57",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-25",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"88",",,7","56",",,7","59",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-26",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"91",",,7","57",",,7","57",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-27",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"94",",,7","57",",,7","59",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-28",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"88",",,7","58",",,7","58",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-29",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"92",",,7","57",",,7","60",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-30",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"96",",,7","57",",,7","57",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-08-31",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"93",",,7","57",",,7","59",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-01",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"88",",,7","58",",,7","61",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-02",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"88",",,7","56",",,7","56",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-03",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"92",",,7","55",",,7","58",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-04",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"98",",,7","57",",,7","59",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-05",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"96",",,7","58",",,7","58",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-06",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"71",",,7","48",",,7","48",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-07",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"83",",,7","48",",,7","53",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-08",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"86",",,7","51",",,7","53",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-09",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"87",",,7","51",",,7","57",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-10",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"92",",,7","57",",,7","61",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-11",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"92",",,7","60",",,7","60",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-12",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"89",",,7","59",",,7","59",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-13",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"93",",,7","58",",,7","64",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-14",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"91",",,7","58",",,7","58",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-15",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"90",",,7","53",",,7","54",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-16",,,,,"0.01",",,7,0600","0.0",",,7,","0.0",",,7,",,,"87",",,7","49",",,7","49",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-17",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"70",",,7","47",",,7","47",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-18",,,,,"0.01",",,7,0600","0.0",",,7,","0.0",",,7,",,,"76",",,7","46",",,7","51",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-19",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"84",",,7","50",",,7","62",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-20",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"90",",,7","46",",,7","47",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-21",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"80",",,7","46",",,7","66",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-22",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"92",",,7","52",",,7","52",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-23",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"78",",,7","47",",,7","47",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-24",,,,,"0.47",",,7,0600","0.0",",,7,","0.0",",,7,",,,"54",",,7","44",",,7","46",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-25",,,,,"0.12",",,7,0600","0.0",",,7,","0.0",",,7,",,,"49",",,7","44",",,7","44",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-26",,,,,"0.01",",,7,0600","0.0",",,7,","0.0",",,7,",,,"54",",,7","42",",,7","45",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-27",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"61",",,7","45",",,7","50",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-28",,,,,"0.41",",,7,0600","0.0",",,7,","0.0",",,7,",,,"56",",,7","49",",,7","49",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-29",,,,,"0.01",",,7,0600","0.0",",,7,","0.0",",,7,",,,"63",",,7","45",",,7","45",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-09-30",,,,,"0.01",",,7,0600","0.0",",,7,","0.0",",,7,",,,"65",",,7","43",",,7","43",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-01",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"73",",,7","42",",,7","52",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-02",,,,,"0.26",",,7,0600","0.0",",,7,","0.0",",,7,",,,"75",",,7","43",",,7","44",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-03",,,,,"0.25",",,7,0600","0.0",",,7,","0.0",",,7,",,,"45",",,7","36",",,7","37",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-04",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"63",",,7","37",",,7","48",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-05",,,,,"0.01",",,7,0600","0.0",",,7,","0.0",",,7,",,,"69",",,7","48",",,7","52",",,7,0600","    1",",,7",,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-06",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"66",",,7","51",",,7","52",",,7,0600","    1",",,7",,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-07",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"66",",,7","44",",,7","46",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-08",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"83",",,7","42",",,7","46",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-09",,,,,"0.43",",,7,0600","0.8",",,7,","1.0",",,7,",,,"67",",,7","31",",,7","31",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-10",,,,,"0.11",",,7,0600","1.1",",,7,","1.0",",,7,",,,"34",",,7","26",",,7","26",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-11",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"60",",,7","26",",,7","31",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-12",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"70",",,7","31",",,7","42",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-13",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"80",",,7","36",",,7","37",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-14",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"66",",,7","35",",,7","39",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-15",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"57",",,7","26",",,7","26",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-16",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"65",",,7","26",",,7","46",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-17",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"79",",,7","40",",,7","41",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-18",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"79",",,7","38",",,7","53",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-19",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"78",",,7","37",",,7","37",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-20",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"77",",,7","35",",,7","50",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-21",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"80",",,7","46",",,7","48",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-22",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"53",",,7","33",",,7","36",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-23",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"71",",,7","36",",,7","60",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-24",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"60",",,7","32",",,7","33",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-25",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"63",",,7","31",",,7","45",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-26",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"84",",,7","45",",,7","54",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-27",,,,,"0.02",",,7,0600","0.2",",,7,","0.0","T,,7,",,,"55",",,7","21",",,7","21",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2017-10-28",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"42",",,7","20",",,7","39",",,7,0600",,,,,,,,,,,,
